field1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTimeTotalDelay,isOld,SeriousDlqin2yrs.1,confidence,0 probability,1 probability,my_predict,confusion
34027,0,0.9999999,40,1,2855.0,0,8,0,1,2,0,3,False,0,0.54404,0.59048,0.40952,1,FP
34028,0,0.743438047,46,0,0.456477357,10775,8,0,3,0,2,0,False,0,0.93411,0.94896,0.051039999999999995,0,TN
34037,0,0.564604368,66,0,0.433522159,3000,9,0,0,0,1,0,False,0,0.95281,0.9648700000000001,0.03513,0,TN
34039,0,0.148981883,52,0,504.0,0,7,0,0,0,0,0,False,0,0.96326,0.98157,0.018430000000000002,0,TN
34043,0,0.0,66,0,0.098416813,10800,14,0,2,0,1,0,False,0,0.98811,0.9917,0.0083,0,TN
34046,0,0.13331240800000002,33,0,2329.0,0,9,0,2,0,0,0,False,0,0.9812700000000001,0.98977,0.01023,0,TN
34048,0,0.094661565,70,0,0.026223776,1715,6,0,0,0,0,0,False,0,0.9943200000000001,0.9965299999999999,0.0034700000000000004,0,TN
34050,0,0.287422273,60,1,0.33727712,6000,15,0,1,0,0,1,False,0,0.9164399999999999,0.93586,0.06414,0,TN
34057,0,0.06974507,49,0,0.224092255,12833,8,0,1,0,2,0,False,0,0.9906299999999999,0.9940200000000001,0.00598,0,TN
34060,1,0.917041479,25,0,0.044213764,2600,3,0,0,0,0,0,False,0,0.9036799999999999,0.9228200000000001,0.07718,0,FN
34062,0,0.170873317,32,0,0.221722285,8000,9,0,1,0,2,0,False,0,0.9652299999999999,0.9769700000000001,0.023030000000000002,0,TN
34065,1,1.055948293,37,2,0.189927584,3037,7,1,0,0,4,3,False,1,0.5201,0.42982,0.57018,1,TP
34072,0,0.141950852,73,1,4107.0,0,26,0,2,0,0,1,True,0,0.96104,0.9811799999999999,0.01882,0,TN
34087,0,0.002132006,55,0,0.274558968,11166,16,0,2,0,2,0,False,0,0.97565,0.9826600000000001,0.01734,0,TN
34088,0,0.962897134,43,0,0.323774283,1080,4,0,0,0,0,0,False,0,0.88923,0.9106299999999999,0.08937,0,TN
34091,0,0.361258373,80,0,0.371411118,3273,7,0,2,0,1,0,True,0,0.9606899999999999,0.9746,0.0254,0,TN
34094,0,0.007910935,60,0,0.257909605,7079,11,0,3,0,0,0,False,0,0.97534,0.9833700000000001,0.016630000000000002,0,TN
34095,1,1.680213191,34,2,0.818394845,1706,5,2,1,1,4,5,False,1,0.5937,0.36504000000000003,0.6349600000000001,1,TP
34096,0,0.033187993,58,0,901.0,0,3,0,1,0,0,0,False,0,0.99195,0.99541,0.0045899999999999995,0,TN
34108,0,0.21319172600000005,55,0,0.548445362,7750,28,0,2,0,2,0,False,0,0.9781,0.9856299999999999,0.014369999999999999,0,TN
34111,0,0.025299368,70,0,1.416763873,6000,8,0,1,0,0,0,False,0,0.9940899999999999,0.99623,0.0037700000000000003,0,TN
34115,0,0.69484189,51,0,0.474747475,4850,10,0,1,0,2,0,False,0,0.9213600000000001,0.9389,0.0611,0,TN
34117,0,0.004302096,45,0,0.17680145,16000,10,0,1,0,3,0,False,0,0.9860899999999999,0.99223,0.00777,0,TN
34121,0,1.007036776,44,0,0.364409861,13750,7,0,1,1,2,1,False,0,0.66811,0.7040000000000001,0.29600000000000004,1,FP
34122,0,0.9999999,28,0,0.158158472,3192,1,0,0,0,0,0,False,0,0.8720399999999999,0.8954,0.1046,0,TN
34123,0,0.077019902,40,0,0.231659825,9500,7,0,1,0,3,0,False,0,0.98385,0.99019,0.00981,0,TN
34126,0,0.038999606,59,0,3454.0,0,10,0,1,0,2,0,False,0,0.99121,0.99461,0.00539,0,TN
34128,0,0.0,63,0,968.0,0,4,0,1,0,2,0,False,0,0.99235,0.9949100000000001,0.00509,0,TN
34133,0,0.296200447,56,0,1172.0,0,5,0,1,0,0,0,False,0,0.98651,0.9916,0.0084,0,TN
34137,0,0.35054812,47,0,0.303424476,11300,13,1,4,0,1,1,False,0,0.74665,0.79761,0.20239000000000001,0,TN
34153,0,0.331944169,58,0,0.094183399,4830,18,0,0,0,1,0,False,0,0.9499200000000001,0.96335,0.03665,0,TN
34154,0,0.398691028,39,0,2120.0,0,3,0,1,0,0,0,False,0,0.9799,0.9899100000000001,0.01009,0,TN
34158,0,0.771650055,26,1,0.045347928,2557,5,0,0,0,0,1,False,0,0.8206899999999999,0.8463799999999999,0.15362,0,TN
34164,0,0.058443361,77,0,0.09788287,7273,8,0,1,0,0,0,True,0,0.9934799999999999,0.99566,0.00434,0,TN
34176,0,0.187258008,63,0,0.107597421,17834,5,0,0,0,1,0,False,0,0.9882299999999999,0.9934,0.0066,0,TN
34180,0,0.276186773,44,0,4381.0,0,7,0,2,0,0,0,False,0,0.9874700000000001,0.99355,0.00645,0,TN
34181,0,0.340937595,44,0,301.0,0,5,0,0,0,0,0,False,0,0.9663200000000001,0.97765,0.02235,0,TN
34187,0,0.312610708,54,0,0.239914489,14500,10,0,2,0,0,0,False,0,0.9793299999999999,0.9867600000000001,0.01324,0,TN
34190,0,0.032843434,63,0,1238.0,0,12,0,1,0,0,0,False,0,0.99019,0.99382,0.00618,0,TN
34191,0,0.15116976599999998,26,0,22.0,0,2,0,0,0,0,0,False,0,0.97619,0.9837899999999999,0.01621,0,TN
34200,1,1.206937096,55,0,1120.0,0,7,0,0,2,0,2,False,0,0.59711,0.64691,0.35309,1,TP
34204,0,0.0,31,0,0.084971676,3000,4,0,0,0,0,0,False,0,0.98414,0.98949,0.01051,0,TN
34211,0,0.280387652,80,0,0.152387809,4166,11,0,0,0,0,0,True,0,0.9748600000000001,0.98234,0.017669999999999998,0,TN
34215,0,0.094060972,46,0,1.685657171,2000,15,0,1,0,0,0,False,0,0.9795,0.9859100000000001,0.01409,0,TN
34220,0,0.8433359309999999,64,2,0.7600922720000001,2600,12,0,1,0,1,2,False,0,0.7509100000000001,0.78373,0.21627,0,TN
34229,0,0.043332088,73,0,1045.0,0,7,0,1,0,0,0,True,0,0.99365,0.9961399999999999,0.00387,0,TN
34235,0,0.15165672800000002,62,0,0.425208154,3482,7,0,1,0,0,0,False,0,0.98562,0.9923299999999999,0.007670000000000001,0,TN
34238,0,0.7713126859999999,36,0,0.21079784,8334,5,0,0,0,3,0,False,0,0.93753,0.95335,0.04665,0,TN
34241,0,0.274180158,24,0,0.383122611,3400,8,0,1,0,3,0,False,0,0.9633200000000001,0.9785,0.0215,0,TN
34256,0,0.0,53,0,0.486071827,11666,7,0,3,0,0,0,False,0,0.9708200000000001,0.97996,0.020040000000000002,0,TN
34257,0,0.199963643,33,0,0.185583899,4272,4,0,0,0,0,0,False,0,0.9802799999999999,0.9862299999999999,0.01377,0,TN
34271,0,0.037291707,67,1,0.398449082,8768,12,0,2,0,1,1,False,0,0.9387,0.95489,0.045110000000000004,0,TN
34274,0,0.011299623,60,0,0.158892875,1950,9,0,0,0,0,0,False,0,0.9785299999999999,0.9847600000000001,0.01524,0,TN
34276,0,0.01375945,70,0,0.0007751339999999999,12900,2,0,0,0,0,0,False,0,0.9952700000000001,0.99736,0.00264,0,TN
34277,0,0.018065472,67,0,0.153584585,3528,6,0,1,0,1,0,False,0,0.9924299999999999,0.9954200000000001,0.00458,0,TN
34278,0,0.13988229,60,0,0.144244565,9060,11,0,1,0,0,0,False,0,0.98754,0.99192,0.00808,0,TN
34279,0,0.003174099,26,0,0.0,2500,1,0,0,0,0,0,False,0,0.9812,0.9881700000000001,0.01183,0,TN
34280,0,0.107580557,56,0,0.405998696,4600,13,0,2,0,3,0,False,0,0.97985,0.9864799999999999,0.013519999999999999,0,TN
34291,0,0.299472243,57,0,0.716380603,6000,11,0,2,0,0,0,False,0,0.95229,0.9680700000000001,0.03193,0,TN
34293,0,0.8347961340000001,36,0,0.472421263,6000,3,0,1,0,2,0,False,0,0.9310200000000001,0.9469,0.0531,0,TN
34296,1,0.472065144,60,1,0.5187849720000001,1250,9,0,0,2,0,3,False,0,0.74757,0.7791100000000001,0.22089,0,FN
34297,0,0.961506416,29,2,0.08048993900000001,8000,3,0,0,0,0,2,False,0,0.7106600000000001,0.74303,0.25697,0,TN
34302,0,0.416514034,43,0,0.4992751520000001,3448,9,0,1,0,0,0,False,0,0.9378,0.95221,0.04779,0,TN
34303,0,0.001257557,68,0,1622.0,0,8,0,1,0,0,0,False,0,0.99192,0.99549,0.004520000000000001,0,TN
34309,0,0.052703758,74,0,0.249859839,5350,11,0,1,0,0,0,True,0,0.99292,0.9952,0.0048,0,TN
34320,0,0.015928003,81,0,0.00359928,3333,7,0,0,0,0,0,True,0,0.9908100000000001,0.99385,0.00615,0,TN
34331,0,0.0,58,0,802.0,0,4,0,0,0,0,0,False,0,0.9905700000000001,0.9938600000000001,0.00614,0,TN
34338,0,0.072297111,41,0,0.301641313,4995,7,0,1,0,2,0,False,0,0.9797899999999999,0.9864700000000001,0.01353,0,TN
34340,0,0.285207895,70,0,0.486915613,3400,10,0,1,0,1,0,False,0,0.97441,0.9828899999999999,0.01711,0,TN
34341,0,0.4762137420000001,63,0,0.994196169,3445,11,0,1,1,0,1,False,0,0.83445,0.86677,0.13323,0,TN
34344,0,1.001817851,32,0,0.090410959,1824,2,0,0,0,0,0,False,0,0.8718600000000001,0.8966799999999999,0.10332000000000001,0,TN
34348,1,0.9999999,46,0,0.022913257000000003,610,0,0,0,0,1,0,False,0,0.83006,0.8574,0.1426,0,FN
34349,0,0.8343031470000001,46,2,0.412348562,6850,18,0,2,0,2,2,False,0,0.7307899999999999,0.7613800000000001,0.23861999999999997,0,TN
34350,0,0.940513343,41,2,0.372414224,16000,8,0,1,2,4,4,False,0,0.62617,0.7177600000000001,0.28224,1,FP
34358,0,0.548006264,21,0,136.0,0,1,0,0,0,0,0,False,0,0.8962100000000001,0.92966,0.07034,0,TN
34365,0,0.9999999,30,0,0.007773459,1800,0,0,0,1,1,1,False,0,0.6621199999999999,0.69938,0.30062,1,FP
34367,0,0.002719927,76,0,0.061517951,10500,7,0,1,0,0,0,True,0,0.9934200000000001,0.9961,0.0039,0,TN
34368,0,0.21926931,54,0,0.605831853,6755,6,0,4,0,2,0,False,0,0.9226200000000001,0.94071,0.059289999999999995,0,TN
34370,0,0.061379445,47,0,0.5231043710000001,5604,9,0,2,0,1,0,False,0,0.9849100000000001,0.9901399999999999,0.009859999999999999,0,TN
34377,0,0.758569225,47,0,0.502906301,4300,12,0,1,0,2,0,False,0,0.8775200000000001,0.90154,0.09847,0,TN
34379,0,0.352664734,39,0,0.164527027,5919,5,0,1,0,4,0,False,0,0.92084,0.95104,0.048960000000000004,0,TN
34382,0,0.207189641,50,0,0.6302521010000001,3212,6,0,1,0,1,0,False,0,0.97811,0.9847600000000001,0.01524,0,TN
34388,0,0.9999999,29,98,0.0,1600,0,98,0,98,0,294,False,1,0.6436,0.3252,0.6748,1,FP
34393,0,0.161374402,41,0,0.366572674,3900,8,0,2,1,2,1,False,0,0.8928799999999999,0.9177,0.0823,0,TN
34395,0,0.9999999,25,0,4.920529801,150,3,0,0,0,0,0,False,0,0.8885200000000001,0.9101100000000001,0.08989,0,TN
34403,0,0.093912238,64,1,794.0,1,8,0,1,0,0,1,False,0,0.9596299999999999,0.9729,0.0271,0,TN
34407,0,0.021798547,42,0,0.199768187,14666,12,0,2,0,0,0,False,0,0.98687,0.9945299999999999,0.00547,0,TN
34411,0,0.229448971,60,0,0.357169322,8096,15,0,1,0,1,0,False,0,0.9774799999999999,0.98467,0.015330000000000002,0,TN
34412,0,0.114608406,33,0,0.23465067,2833,5,0,0,0,0,0,False,0,0.9831,0.9888600000000001,0.01114,0,TN
34413,0,0.9999999,33,0,0.8309398290000001,5500,12,0,2,0,1,0,False,0,0.8586,0.88465,0.11535,0,TN
34419,0,0.47939505,32,0,0.25288651100000004,3550,4,0,0,0,4,0,False,0,0.9009999999999999,0.9491700000000001,0.05083,0,TN
34424,0,0.8222273109999999,59,2,4588.0,0,11,0,1,0,0,2,False,0,0.7008800000000001,0.7479,0.2521,0,TN
34435,0,0.08976629900000001,74,0,3152.0,0,7,0,3,0,0,0,True,0,0.98839,0.99259,0.007409999999999999,0,TN
34436,0,0.098446834,73,0,0.235704324,2150,10,0,2,0,0,0,True,0,0.9919399999999999,0.99461,0.00539,0,TN
34437,0,0.180457393,73,1,459.0,0,3,1,0,0,0,2,True,0,0.69492,0.7308399999999999,0.26916,0,TN
34439,0,1.000850883,54,1,2883.0,0,12,0,1,0,0,1,False,0,0.76888,0.80352,0.19648,0,TN
34441,0,0.01203187,65,0,1091.0,0,2,0,1,0,0,0,False,0,0.9909100000000001,0.99466,0.00534,0,TN
34447,0,0.7692307690000001,28,0,0.500646114,5416,6,0,1,0,0,0,False,0,0.86997,0.90512,0.09487999999999999,0,TN
34452,0,0.133350139,39,0,1823.0,0,9,0,1,0,0,0,False,0,0.98059,0.98975,0.01025,0,TN
34457,0,0.0,73,0,0.0,0,2,0,0,0,0,0,True,0,0.9942,0.9966299999999999,0.00337,0,TN
34458,0,0.9999999,25,0,0.002469136,2834,1,0,0,0,0,0,False,0,0.8979,0.9208,0.0792,0,TN
34460,0,0.047747613,70,0,0.003624595,7724,1,0,0,0,2,0,False,0,0.9952700000000001,0.99736,0.00264,0,TN
34463,0,0.0,33,0,397.0,0,4,0,0,0,0,0,False,0,0.9828100000000001,0.98908,0.010920000000000001,0,TN
34464,0,0.0,95,0,0.0,0,2,0,0,0,0,0,True,0,0.9925700000000001,0.9957600000000001,0.00424,0,TN
34468,0,0.038268665,41,0,0.212280477,7800,13,0,1,0,0,0,False,0,0.98606,0.99072,0.00928,0,TN
34471,0,0.0,41,0,0.989526303,4200,8,0,2,0,2,0,False,0,0.9787799999999999,0.9849899999999999,0.015009999999999999,0,TN
34475,0,0.4815005,37,0,0.134356523,23846,14,0,2,1,1,1,False,0,0.8346600000000001,0.8668,0.1332,0,TN
34476,0,0.0,48,0,0.244309959,7600,14,0,1,0,1,0,False,0,0.98262,0.98808,0.01192,0,TN
34482,0,0.8782435129999999,21,0,13.0,0,1,0,0,0,0,0,False,0,0.91494,0.93684,0.06317,0,TN
34487,0,0.024891542000000003,61,1,0.236332944,7700,4,0,1,0,1,1,False,0,0.94201,0.95654,0.043460000000000006,0,TN
34496,0,7809.0,40,0,0.294559099,2131,21,0,0,0,0,0,False,0,0.78145,0.81823,0.18177000000000001,0,TN
34501,0,0.34633562,56,1,2948.0,0,14,0,1,0,1,1,False,0,0.8983,0.91879,0.08121,0,TN
34505,0,0.79194276,44,4,0.59757827,9166,13,0,1,2,1,6,False,0,0.5209699999999999,0.58201,0.41799,1,FP
34506,0,0.020121995,59,0,0.002279909,25000,8,0,0,0,0,0,False,0,0.99179,0.99508,0.00492,0,TN
34509,0,0.132867254,48,0,0.26417313600000003,4250,16,0,1,0,2,0,False,0,0.96265,0.9747,0.0253,0,TN
34517,0,0.15716914199999998,64,0,0.25193661100000003,19750,9,0,1,0,1,0,False,0,0.9870200000000001,0.993,0.006999999999999999,0,TN
34521,0,0.263210245,35,0,0.292145349,11750,6,0,2,0,0,0,False,0,0.98524,0.99024,0.00976,0,TN
34524,0,0.914363016,50,1,0.316442606,2900,8,1,0,1,2,3,False,0,0.51379,0.57143,0.42857,1,FP
34530,0,0.490050995,46,0,0.803228286,1300,3,0,1,0,2,0,False,0,0.93442,0.95096,0.04904,0,TN
34536,0,0.011430922,75,0,0.140171966,5000,13,0,1,0,1,0,True,0,0.9911399999999999,0.99403,0.0059700000000000005,0,TN
34542,1,0.530087303,51,0,0.55244501,5500,9,0,1,0,0,0,False,0,0.9289,0.9464799999999999,0.053520000000000005,0,FN
34545,0,0.710934187,36,0,1.680216802,3320,14,0,1,0,0,0,False,0,0.87111,0.89304,0.10695999999999999,0,TN
34547,0,0.407097272,63,0,0.488627843,4000,9,1,2,0,1,1,False,0,0.80858,0.8382299999999999,0.16177,0,TN
34560,0,0.9999999,46,0,1.565773691,2500,3,0,1,0,3,0,False,0,0.9335100000000001,0.9503,0.0497,0,TN
34564,0,0.301257727,63,0,1.534550196,2300,5,0,1,0,0,0,False,0,0.96791,0.97957,0.02043,0,TN
34566,0,0.019232539,75,0,0.009239298,3246,4,0,0,0,0,0,True,0,0.9957,0.99754,0.00246,0,TN
34568,0,0.13434539199999998,49,1,0.571913076,7960,15,0,2,0,1,1,False,0,0.91305,0.93255,0.06746,0,TN
34574,0,0.07586912,56,0,0.138225131,13600,15,0,1,0,0,0,False,0,0.97304,0.9824200000000001,0.017580000000000002,0,TN
34579,0,0.027459228,73,0,0.355516194,3951,10,0,1,0,1,0,True,0,0.99292,0.9952,0.0048,0,TN
34583,0,0.221038948,62,0,0.35351331700000005,11000,4,0,3,0,1,0,False,0,0.97625,0.9834700000000001,0.01653,0,TN
34591,0,0.101001988,61,0,0.217114791,15880,5,0,1,0,0,0,False,0,0.99224,0.99534,0.00466,0,TN
34603,0,0.108730917,42,0,0.8164396209999999,4330,14,0,1,0,2,0,False,0,0.9683,0.97859,0.02141,0,TN
34618,0,0.132949849,54,0,0.263736813,20000,8,0,1,0,0,0,False,0,0.9915299999999999,0.99597,0.00403,0,TN
34628,0,0.004722217,63,0,0.107582938,4219,17,0,1,0,0,0,False,0,0.9772299999999999,0.9837299999999999,0.01627,0,TN
34630,0,0.007812011999999998,25,0,0.104579084,5000,3,0,0,0,0,0,False,0,0.98514,0.99019,0.00981,0,TN
34631,0,0.019141034,28,0,0.132622459,3000,5,0,0,0,0,0,False,0,0.98116,0.9872200000000001,0.01278,0,TN
34632,1,0.9999999,52,1,36.0,0,5,0,0,0,0,1,False,0,0.81129,0.83898,0.16102,0,FN
34633,0,0.073022836,48,0,2896.0,0,7,0,2,0,0,0,False,0,0.9901,0.9938100000000001,0.00619,0,TN
34639,0,0.0,50,0,0.0,3426,2,0,0,0,1,0,False,0,0.98662,0.99206,0.007940000000000001,0,TN
34644,0,0.015662956000000002,51,0,36.0,0,11,0,0,0,0,0,False,0,0.98362,0.98874,0.01126,0,TN
34645,0,0.079826976,61,0,2714.0,0,3,0,1,0,0,0,False,0,0.99345,0.99623,0.0037700000000000003,0,TN
34647,0,0.53342028,49,0,0.538858658,7166,8,1,3,0,0,1,False,0,0.77475,0.8096,0.1904,0,TN
34659,0,0.511395442,27,0,40.0,0,2,0,0,0,0,0,False,0,0.93195,0.94965,0.050339999999999996,0,TN
34668,0,0.033296458,51,0,3267.0,0,4,0,1,0,0,0,False,0,0.9782299999999999,0.98649,0.01351,0,TN
34671,0,0.0,48,0,0.208279763,11666,8,0,1,0,3,0,False,0,0.9877299999999999,0.99175,0.00825,0,TN
34677,0,0.931041402,46,3,1656.0,0,11,1,1,0,1,4,False,1,0.46228,0.46595,0.53405,1,FP
34678,0,0.000345777,61,0,0.041900771,10500,10,0,0,0,0,0,False,0,0.9923200000000001,0.99511,0.0049,0,TN
34682,0,0.067495153,72,0,2740.0,0,7,0,1,0,0,0,True,0,0.99382,0.9963200000000001,0.0036799999999999997,0,TN
34685,0,0.00244442,87,0,0.006480881,3085,9,0,0,0,0,0,True,0,0.98888,0.99271,0.0072900000000000005,0,TN
34701,0,0.120879121,22,0,3.0,0,1,0,0,0,0,0,False,0,0.97398,0.9830399999999999,0.01696,0,TN
34708,0,0.170192625,58,2,0.389317181,5447,12,0,1,0,0,2,False,0,0.8647,0.8891,0.1109,0,TN
34711,0,0.00249987,60,0,0.384202882,8950,9,0,2,0,0,0,False,0,0.9911700000000001,0.9943700000000001,0.00563,0,TN
34717,0,0.101347363,72,0,0.077550167,4783,6,0,1,0,1,0,True,0,0.99349,0.9957299999999999,0.00427,0,TN
34722,0,0.484628824,66,0,0.5899198170000001,1745,8,0,1,0,1,0,False,0,0.9668200000000001,0.9778399999999999,0.02216,0,TN
34723,0,0.9999999,35,1,0.124507725,3300,2,0,0,1,0,2,False,0,0.64685,0.68214,0.31787,1,FP
34731,0,0.9999999,65,0,0.185727356,1092,5,0,0,0,0,0,False,0,0.9572299999999999,0.97021,0.029789999999999997,0,TN
34735,0,0.023276302,58,0,0.345491576,5400,13,0,2,0,1,0,False,0,0.98459,0.98967,0.010329999999999999,0,TN
34737,0,0.600176186,67,0,1.083632315,8082,10,0,6,0,0,0,False,0,0.94294,0.96142,0.03858,0,TN
34739,0,0.122080751,68,0,6718.0,0,16,0,2,0,0,0,False,0,0.9895799999999999,0.99397,0.00603,0,TN
34741,0,0.057900295,54,0,0.5677142860000001,3499,16,0,2,0,0,0,False,0,0.98057,0.9862200000000001,0.01378,0,TN
34742,0,0.091399652,73,0,434.0,0,11,0,1,0,0,0,True,0,0.99056,0.9939100000000001,0.00609,0,TN
34744,0,0.109533914,44,0,0.175018333,45000,9,0,2,0,4,0,False,0,0.9877799999999999,0.9946299999999999,0.005370000000000001,0,TN
34745,0,0.139880839,50,0,0.040355424,2700,13,0,0,0,3,0,False,0,0.9661200000000001,0.9806299999999999,0.01938,0,TN
34747,0,0.08101180200000001,73,0,1978.0,0,3,0,0,0,0,0,True,0,0.9957,0.99754,0.00246,0,TN
34750,0,0.006790381999999999,47,0,0.17895272,5900,11,0,2,0,1,0,False,0,0.9811700000000001,0.98695,0.01305,0,TN
34751,0,0.953986398,49,0,0.467375,7999,11,0,1,0,0,0,False,0,0.92676,0.94299,0.057010000000000005,0,TN
34756,0,0.276037685,61,0,0.990401536,6250,22,0,2,0,1,0,False,0,0.9576100000000001,0.9704,0.0296,0,TN
34759,0,0.9999999,35,1,0.203118752,2500,1,0,0,0,3,1,False,0,0.72191,0.76891,0.2311,0,TN
34760,0,0.9999999,69,0,0.372444444,2249,3,0,0,0,0,0,False,0,0.9567,0.9692,0.0308,0,TN
34763,0,0.9999999,31,0,0.110090057,5440,2,0,0,0,0,0,False,0,0.8951,0.91789,0.08211,0,TN
34764,0,0.0,49,0,722.0,0,3,0,1,0,0,0,False,0,0.99026,0.9947299999999999,0.00528,0,TN
34768,1,0.0,29,0,0.71732067,4000,7,0,1,0,2,0,False,0,0.96388,0.97478,0.02522,0,FN
34770,0,0.007318837,54,0,0.457714131,3700,10,0,2,0,0,0,False,0,0.98506,0.99051,0.00949,0,TN
34776,0,0.028673598,58,0,1491.0,0,3,0,1,0,0,0,False,0,0.99254,0.9957600000000001,0.004229999999999999,0,TN
34782,0,0.100706635,47,0,67.0,0,3,0,0,0,0,0,False,0,0.98929,0.9938600000000001,0.00614,0,TN
34783,0,0.003332593,24,0,0.634591961,820,6,0,0,0,0,0,False,0,0.9816799999999999,0.99013,0.00987,0,TN
34786,0,0.001480292,80,0,0.001162115,3441,13,0,0,0,0,0,True,0,0.9894200000000001,0.99284,0.00716,0,TN
34791,0,0.422048163,69,0,0.19765019600000006,12000,9,0,1,0,1,0,False,0,0.97849,0.98572,0.014280000000000001,0,TN
34794,0,0.249963415,56,0,0.314636957,7808,23,0,2,0,0,0,False,0,0.9764299999999999,0.9840200000000001,0.01599,0,TN
34799,0,0.023286767000000003,59,0,0.193760434,9583,20,0,2,0,2,0,False,0,0.9762299999999999,0.9829700000000001,0.01703,0,TN
34802,0,0.354314056,36,0,0.28845692300000003,8333,16,0,0,0,2,0,False,0,0.95036,0.96285,0.037160000000000006,0,TN
34804,0,0.094131239,78,0,0.257000903,2213,19,0,1,0,0,0,True,0,0.98872,0.9927799999999999,0.00722,0,TN
34813,0,0.248450235,30,0,0.201813532,4300,15,0,0,0,0,0,False,0,0.92748,0.9505600000000001,0.04944,0,TN
34819,0,0.251499824,26,0,0.112816851,2800,6,0,0,0,0,0,False,0,0.96225,0.9744700000000001,0.02553,0,TN
34820,0,0.119996013,40,0,0.674811825,9166,8,0,3,0,1,0,False,0,0.95134,0.9653200000000001,0.03468,0,TN
34823,0,0.0,27,0,0.112641635,4500,9,0,0,0,0,0,False,0,0.96735,0.97734,0.02266,0,TN
34831,0,0.050235411,35,0,0.596384578,6250,5,0,1,0,2,0,False,0,0.9823799999999999,0.9877299999999999,0.01227,0,TN
34834,0,0.052475979000000006,70,0,0.014394242,2500,10,0,0,0,0,0,False,0,0.9937299999999999,0.9959600000000001,0.00404,0,TN
34839,0,0.71541037,43,0,0.135305116,5882,11,0,0,0,1,0,False,0,0.92279,0.9413100000000001,0.05869,0,TN
34841,0,0.0,71,0,0.057596456,5416,3,0,0,0,0,0,True,0,0.9943,0.99665,0.00335,0,TN
34843,0,0.094472926,63,0,0.296462771,5116,9,0,2,0,0,0,False,0,0.97749,0.98444,0.01556,0,TN
34847,0,0.000799947,38,0,0.386602233,6000,5,0,1,0,1,0,False,0,0.9799899999999999,0.98592,0.01408,0,TN
34850,0,0.145503096,61,0,0.02584155,2940,3,0,0,0,2,0,False,0,0.99077,0.9945799999999999,0.00543,0,TN
34851,0,0.299236188,36,0,0.227378474,8166,8,0,1,0,0,0,False,0,0.97416,0.9832,0.0168,0,TN
34852,0,0.9999999,54,1,3722.0,0,4,0,3,0,3,1,False,0,0.74941,0.7966300000000001,0.20337,0,TN
34856,0,0.082807144,78,0,0.014610888999999997,6501,6,0,0,0,0,0,True,0,0.99308,0.99546,0.00454,0,TN
34873,0,0.713334131,48,0,0.230268141,6600,8,0,1,0,2,0,False,0,0.94271,0.9572700000000001,0.042730000000000004,0,TN
34877,1,0.96424589,44,1,0.322289747,5100,7,0,0,0,4,1,False,0,0.7548,0.7937,0.2063,0,FN
34881,0,0.043677012,75,0,0.012365167,3800,6,0,0,0,0,0,True,0,0.99446,0.9963200000000001,0.0036799999999999997,0,TN
34883,0,0.35514953200000005,57,0,0.044301401,2640,1,0,0,0,0,0,False,0,0.95419,0.96959,0.030410000000000003,0,TN
34884,0,0.529879125,67,0,0.34523649100000003,14841,21,0,4,0,1,0,False,0,0.95544,0.9673200000000001,0.03268,0,TN
34888,0,0.928505958,36,1,0.670506359,4166,6,0,1,0,0,1,False,0,0.79397,0.82283,0.17717,0,TN
34891,0,0.188711738,32,0,0.6495209279999999,3965,10,0,1,0,0,0,False,0,0.9485600000000001,0.9643700000000001,0.03563,0,TN
34895,1,0.9999999,36,0,0.130423139,3733,1,3,0,0,0,3,False,1,0.47318000000000005,0.47662,0.5233899999999999,1,TP
34898,1,0.053672745999999986,56,0,73.0,0,10,0,0,0,3,0,False,0,0.9891399999999999,0.9930700000000001,0.0069299999999999995,0,FN
34899,0,0.08771444699999999,66,0,0.231311066,4400,13,0,0,0,0,0,False,0,0.98465,0.9894,0.0106,0,TN
34900,0,1.012146206,45,3,0.184948625,3600,5,0,0,0,2,3,False,0,0.53422,0.5915100000000001,0.40849,1,FP
34902,0,0.300380769,44,0,0.29961181,8500,16,0,2,0,2,0,False,0,0.95229,0.96715,0.03286,0,TN
34905,0,0.003860124,50,0,0.049284928,4544,8,0,0,0,0,0,False,0,0.9871,0.9915200000000001,0.00848,0,TN
34913,0,0.016725675,75,0,0.23893083,4900,11,0,1,0,0,0,True,0,0.99292,0.9952,0.0048,0,TN
34915,0,0.126886176,36,0,0.179685417,3750,8,0,0,0,0,0,False,0,0.98357,0.98916,0.01084,0,TN
34916,0,0.319297856,33,4,0.647781712,4800,12,1,1,3,2,8,False,0,0.46902,0.53651,0.46348999999999996,1,FP
34918,0,0.5472979720000001,54,1,1691.0,0,9,0,1,1,1,2,False,0,0.7454,0.7825300000000001,0.21746999999999997,0,TN
34934,0,0.018631693,86,0,0.004766949,7551,6,0,0,0,0,0,True,0,0.9943700000000001,0.9964299999999999,0.0035700000000000003,0,TN
34940,0,0.600404,67,0,0.5026292370000001,12360,15,0,3,0,3,0,False,0,0.94625,0.9604600000000001,0.03954,0,TN
